species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Pikeienuella piscinae,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Gemmobacter fulvus,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Parasedimentitalea psychrophila,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fontisubflavum oceani,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseomonas haemaphysalidis,144,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Roseomonas gilardii,1,15,NA,1,NA,5,NA,NA,NA,2,NA,NA
Sediminicoccus sp. KRV36,2,2,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Komagataeibacter xylinus,3,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Nguyenibacter vanlangensis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidocella sp. MX-AZ03,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Azospirillum sp. B510,5,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Azospirillum sp. A26,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A23,4,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Azospirillum argentinense,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,2,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,16,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thalassobaculum sp. OXR-137,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. 73W,5,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. NIBR1757,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,7,NA,1,NA,1,NA,1,NA,NA,NA,2
Caulobacter mirabilis,1,13,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Brevundimonas subvibrioides,2,9,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Brevundimonas sp. SL130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenylobacterium sp. LH3H17,1,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Tistrella mobilis,5,30,NA,NA,1,10,NA,NA,NA,NA,NA,NA
Glycocaulis abyssi,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hyphobacterium sp.,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Gimibacter soli,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nucleicultrix amoebiphila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,461,114,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alcaligenes sp. WGS1538,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achromobacter seleniivolatilans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achromobacter xylosoxidans,1,24,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bordetella avium,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pigmentiphaga aceris,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Variovorax paradoxus,193,85,NA,NA,NA,13,NA,NA,NA,NA,NA,1
Variovorax sp. RKNM96,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. SRS16,31,9,NA,4,NA,8,NA,NA,NA,NA,NA,NA
Variovorax sp. V15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. 1608163,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. GBBC 1281,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acidovorax sp. RAC01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,23,17,NA,10,NA,8,NA,17,NA,10,1,13
Ramlibacter tataouinensis,7,31,NA,NA,NA,5,NA,NA,NA,1,NA,1
Comamonas thiooxydans,3,8,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
Comamonas odontotermitis,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Rhodoferax sp. BAB1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax aquaticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax sediminis,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Alicycliphilus denitrificans,1,37,NA,1,NA,3,NA,NA,NA,1,NA,NA
Melaminivora suipulveris,1,15,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Polaromonas naphthalenivorans,1,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Diaphorobacter sp. HDW4B,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herminiimonas arsenitoxidans,173,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoduganella aquatica,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_106,6,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Massilia sp. R2A-15,2,5,NA,1,NA,2,NA,NA,NA,2,3,NA
Massilia endophytica,2,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Massilia cellulosiltytica,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Duganella sp. BuS-21,2,8,NA,NA,NA,3,NA,NA,NA,NA,NA,4
Herbaspirillum sp. meg3,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Collimonas pratensis,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Janthinobacterium sp. J1-1,1,3,NA,NA,NA,1,NA,NA,NA,NA,7,4
Janthinobacterium rivuli,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Burkholderia lata,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia multivorans,2,24,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Burkholderia pseudomultivorans,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Burkholderia vietnamiensis,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. PAMC 28687,2,3,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
Burkholderia sp. EMB26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. FERM BP-3421,1,13,NA,NA,NA,2,NA,NA,1,NA,NA,NA
Burkholderia pseudomallei,1,14,NA,NA,4,4,NA,NA,NA,NA,NA,NA
Burkholderia gladioli,1,24,NA,NA,NA,2,NA,1,NA,1,NA,NA
Cupriavidus necator,24,15,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Cupriavidus taiwanensis,2,22,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Cupriavidus sp. DF5525,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus nantongensis,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus metallidurans,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia graminis,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia ginsengisoli,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia pallida,2,1,NA,NA,NA,1,NA,NA,NA,NA,4,2
Paraburkholderia sp. FT54,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia megapolitana,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraburkholderia hospita,4,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia bonniea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia mannitolilytica,15,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Ralstonia insidiosa,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-Braz-FAM2G,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-UH35A,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. VK25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea fibrosis,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycetohabitans endofungorum,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mycoavidus cysteinexigens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,15,37,NA,2,NA,1,NA,NA,NA,1,NA,NA
Paucibacter sediminis,4,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mitsuaria sp. 7,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caldimonas aquatica,5,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Piscinibacter sakaiensis,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piscinibacter sp. XHJ-5,1,19,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Leptothrix cholodnii,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tepidimonas taiwanensis,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquabacterium olei,3,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleftheria terrae,1,6,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Bergeriella denitrificans,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neisseria meningitidis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinibacter bivalviorum,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeongeupia sp. USM3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinimonas koreensis,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Deefgea piscis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitiniphilus eburneus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium paludis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea sp. USM4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas sp. Is79A3,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sideroxydans sp. CL21,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thauera sp. GDN1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parazoarcus communis,1,2,NA,1,NA,1,NA,NA,NA,NA,2,NA
Azoarcus sp. DN11,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospira sp. APE16,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Candidatus Accumulibacter phosphatis,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,5,3,NA,2,NA,2,NA,1,NA,2,NA,4
Mariprofundus aestuarium,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,387,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes onderdonkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramuribaculum intestinale,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muribaculum gordoncarteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parabacteroides goldsteinii,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porphyromonas endodontalis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum propionicum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Labilibaculum antarcticum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga pollutisoli,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sediminibacterium sp. TEGAF015,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
Flavihumibacter rivuli,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phnomibacter sp. MR,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavisolibacter tropicus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraflavitalea soli,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Niastella koreensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,8,NA,NA,NA,NA,NA,NA,1794,1,NA,NA
Hymenobacter canadensis,7,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hymenobacter baengnokdamensis,3,3,NA,NA,NA,NA,NA,NA,9,1,NA,NA
Rufibacter radiotolerans,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Runella sp. SP2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algoriphagus halophytocola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algoriphagus sanaruensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquirufa antheringensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flammeovirga sp. MY04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma oryzicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavobacterium sediminis,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Formosa sp. Hel1_33_131,6,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Christiangramia flava,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Epilithonimonas sp. UC225_85,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Ornithobacterium hominis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. Mucisp86,6,1,1,NA,3,NA,NA,NA,6,NA,2,NA
Mucilaginibacter sp. cycad4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. X4EP1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliscomenobacter hydrossis,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodothermus marinus,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Palauibacter sp.,118,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas groenlandica,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas phototrophica,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,1,40,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirellulimonas nuda,1,8,NA,NA,NA,1,NA,NA,NA,1,4,NA
Rosistilla carotiformis,14,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla ulvae,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
Stieleria marina,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stieleria magnilauensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,5,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,24,9,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Gimesia panareensis,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crateriforma spongiae,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Crateriforma conspicua,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Maioricimonas rarisocia,1,9,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,10,36,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Singulisphaera sp. Ch08,1,18,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Aquisphaera giovannonii,7,29,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Kolteria novifilia,12,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Saltatorellus ferox,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Urbifossiella limnaea,1,26,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Limnoglobus roseus,1,17,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Humisphaera borealis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacunisphaera limnophila,88,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,10,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Opitutus sp. GAS368,8,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Horticoccus luteus,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Oleiharenicola sp. Vm1,1,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Termitidicoccus mucosus,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actomonas aquatica,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nibricoccus sp. IMCC34717,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Coraliomargarita akajimensis,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,20,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. Populi,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. LG18,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseibacillus persicicus,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Kiritimatiella glycovorans,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Protochlamydia naegleriophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,115,106,NA,NA,1,9,NA,1,NA,NA,NA,1
Polyangium aurulentum,10,26,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Chondromyces crocatus,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sandaracinus amylolyticus,1,45,NA,NA,1,4,NA,NA,NA,2,NA,NA
Haliangium ochraceum,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyxidicoccus parkwaysis,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus exercitus,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,6,22,1,NA,NA,4,NA,NA,NA,2,1,NA
Myxococcus stipitatus,2,13,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Cystobacter fuscus,10,17,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Archangium violaceum,2,44,NA,NA,55,6,NA,NA,NA,NA,NA,1
Archangium gephyra,2,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stigmatella aurantiaca,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,9,6,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Anaeromyxobacter oryzae,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Edaphobacter paludis,49,3,NA,NA,10,6,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,1,1,NA,NA,4,2,NA,1,NA,NA,NA,NA
Edaphobacter sp. 12200R-103,1,4,NA,NA,12,4,NA,NA,NA,NA,NA,NA
Terriglobus sp.,37,7,NA,NA,1,3,NA,NA,NA,1,NA,NA
Terriglobus roseus,1,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Granulicella tundricola,8,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Alloacidobacterium dinghuense,5,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA
Acidobacterium capsulatum,1,1,NA,NA,209,1,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,16,142,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,9,76,NA,1,2,1,NA,NA,NA,2,NA,NA
Sulfidibacter corallicola,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. 21YS21S-2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. PMB-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosarcina alkanivorans,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosarcina variabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacter postgatei,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfatibacillum aliphaticivorans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geotalea uraniireducens,8,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Trichlorobacter lovleyi,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geomonas paludis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfuromonas versatilis,5,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Nitratidesulfovibrio sp. HK-II,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfolutivibrio sulfodismutans,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Desulfomicrobium baculatum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp. KM1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaeta thermophila,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Helicobacter gastrofelis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus radiomollis,16,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Deinococcus gobiensis,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus sonorensis,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Deinococcus sp.,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus rubellus,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thermus aquaticus,2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-352,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,4458,8265,12887,17161,3027,916,1005,382,164,830,363,626
Fusarium oxysporum,217,6,NA,NA,NA,7,NA,NA,NA,2,NA,NA
Fusarium poae,11,NA,NA,NA,158,7,NA,NA,NA,NA,NA,NA
Fusarium fujikuroi,3,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,226,13,NA,NA,1,6,NA,NA,NA,1,NA,NA
Purpureocillium takamizusanense,11,15,1,NA,1,12,NA,NA,NA,NA,NA,2
Trichoderma breve,5,5,NA,NA,NA,4,NA,NA,2,1,NA,NA
Trichoderma asperellum,1,10,NA,NA,NA,7,NA,NA,NA,NA,1,NA
Trichoderma atroviride,1,10,NA,2,NA,10,NA,NA,NA,NA,NA,NA
Ustilaginoidea virens,2,6,NA,NA,2,4,NA,NA,NA,1,NA,NA
Colletotrichum lupini,2,14,NA,NA,NA,8,NA,NA,NA,NA,NA,4
Neurospora crassa,37,22,NA,2,NA,5,NA,NA,NA,1,NA,NA
Sordaria macrospora,32,11,NA,NA,2,13,NA,NA,NA,1,NA,NA
Remersonia thermophila,2,18,NA,NA,2,11,NA,NA,NA,NA,NA,2
Pyricularia pennisetigena,2,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pyricularia grisea,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1
