species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Gigantopelta aegis,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Dicrocoelium dendriticum,5,7,1,NA,NA,NA,NA,NA,NA,1,NA,NA
Spirometra erinaceieuropaei,2,14,2,1,NA,2,NA,1,NA,NA,1,NA
Echinopora horrida,21,4,NA,4,3,3,NA,1,NA,NA,NA,NA
Citrus cavaleriei,341,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,89,1108,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Citrus x limon,4,121,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
Citrus x clementina,1,405,1,4,NA,NA,NA,NA,NA,NA,NA,NA
Camelina sativa,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gossypium raimondii,1,2,NA,NA,NA,1,NA,2,NA,1,NA,NA
Cannabis sativa,9,34,1,1,NA,14,15,5,7,2,NA,NA
Argentina anserina,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ziziphus jujuba,2,17,NA,1,NA,9,NA,NA,NA,1,NA,NA
Betula pendula,4,616,NA,11,279,72,NA,NA,NA,36,NA,NA
Alnus glutinosa,3,159,NA,2,NA,39,NA,1,3,9,NA,NA
Jatropha curcas,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Malpighia emarginata,1,5,NA,NA,NA,3,1,1,NA,NA,NA,1
Vitis retordii,1,10,NA,1,NA,6,NA,NA,NA,2,NA,NA
Salvia hispanica,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvia miltiorrhiza,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Torenia fournieri,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coffea arabica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhabdodendron amazonicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eragrostis tef,2,16,11,1,1,5,NA,1,NA,1,NA,NA
Sorghum bicolor,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Ananas comosus,1,11,1,NA,1,5,NA,4,NA,2,NA,NA
Chamaecyparis obtusa,6,43,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Chamaecyparis formosensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acytostelium subglobosum,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emiliania huxleyi,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eimeria tenella,1,4,NA,NA,NA,11,NA,1,NA,NA,NA,NA
Natronorubrum aibiense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloprofundus sp. MHR1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorubrum lacusprofundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured marine group II/III euryarchaeote KM3_149_A03,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmata archaeon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Bathyarchaeota archaeon,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ignicoccus hospitalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,28,NA,55,NA,NA,NA,NA,NA,NA,7,NA,NA
Narcissus yellow stripe virus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,3,27,33,55,3,8,NA,2,NA,3,NA,2
Vibrio phage VP16T,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eukaryotic synthetic construct,12,56,NA,62,NA,NA,NA,NA,NA,NA,NA,NA
Human artificial chromosome vector 21HAC4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured organism,1,5,NA,NA,NA,4,NA,2,NA,NA,NA,NA
