species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Bradyrhizobium lablabi,11,19,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bradyrhizobium erythrophlei,4,68,NA,NA,NA,1,NA,NA,NA,5,NA,NA
Bradyrhizobium ottawaense,3,9,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium zhanjiangense,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium paxllaeri,2,16,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium japonicum,1,14,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bradyrhizobium huanghuaihaiense,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium canariense,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium guangxiense,1,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium yuanmingense,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Rhodopseudomonas palustris,28,50,NA,1,NA,9,NA,NA,NA,NA,NA,NA
Nitrobacter hamburgensis,18,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Tardiphaga robiniae,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variibacter gotjawalensis,2,7,NA,1,30,1,NA,1,NA,NA,NA,NA
Bradyrhizobiaceae bacterium,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium beringeri,137,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. SRDI969,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. Pop5,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. 32-5/1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. TH2,2,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. ACO-34A,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,37,31,1,1,NA,4,NA,NA,5,NA,NA,NA
Rhizobium rhizogenes,37,5,NA,NA,1,1,NA,NA,NA,NA,NA,2
Rhizobium etli,10,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhizobium gallicum,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium phaseoli,3,9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Rhizobium binae,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Rhizobium bangladeshense,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium jaguaris,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agrobacterium tumefaciens,36,25,NA,NA,1,7,NA,NA,NA,4,NA,NA
Agrobacterium vaccinii,14,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neorhizobium galegae,1,11,NA,1,NA,5,NA,1,NA,NA,NA,NA
Sinorhizobium sp. RAC02,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium terangae,1,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sinorhizobium sojae,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Ensifer adhaerens,2,14,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ensifer canadensis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shinella sp. HZN7,6,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,2,17,NA,1,NA,2,NA,NA,NA,NA,1,NA
Rhizobiaceae bacterium,3,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ciceribacter thiooxidans,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georhizobium profundi,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Peteryoungia desertarenae,1,3,NA,NA,11,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. L-2-11,76,7,NA,NA,3,4,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-1-1,22,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,52,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. DCY119,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,5,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. AR02,4,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B4-1-4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 131-3-5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-8-5,1,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. 8,1,11,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,11,10,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. C395A,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,56,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium amorphae,4,12,NA,1,NA,1,NA,NA,NA,NA,NA,1
Mesorhizobium loti,1,12,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Mesorhizobium australicum,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aminobacter aminovorans,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllobacterium zundukense,3,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Phyllobacterium sp. T1018,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nitratireductor sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitratireductor mangrovi,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Chelativorans sp. AA-79,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,91,11,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Microvirga ossetica,45,89,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga sp. 17 mud 1-3,3,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga sp. VF16,2,15,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Methylobacterium currus,37,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Methylobacterium nodulans,11,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylobacterium mesophilicum,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylorubrum extorquens,3,32,NA,3,NA,7,NA,NA,NA,3,NA,NA
Chenggangzhangella methanolivorans,78,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Xanthobacter sp. YC-JY1,29,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Xanthobacter autotrophicus,2,14,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Pseudolabrys taiwanensis,16,24,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Labrys sp. KNU-23,7,6,NA,2,NA,4,NA,NA,NA,NA,NA,NA
Ancylobacter pratisalsi,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Starkeya sp. ORNL1,1,16,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Nordella sp. HKS 07,29,8,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Enhydrobacter sp.,3,56,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Pseudorhodoplanes sinuspersici,1,19,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bosea sp. ANAM02,10,4,NA,NA,NA,1,NA,1,NA,2,NA,NA
Bosea sp. PAMC 26642,6,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. NBC_00550,4,20,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Bosea sp. RAC05,2,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. Tri-49,1,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bosea vaviloviae,2,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bosea vestrisii,1,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Phreatobacter cathodiphilus,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. DMF-1,9,5,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. ghe19,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hyphomicrobium sp. MC1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,41,2,1,NA,1,NA,NA,NA,3,NA,NA
Methyloceanibacter sp. wino2,1,6,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Devosia sp. A16,2,6,NA,1,1,NA,NA,NA,NA,1,NA,NA
Devosia sp. RR2S18,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia beringensis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia lacusdianchii,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Devosia rhodophyticola,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelagibacterium flavum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Devosiaceae bacterium,1,9,NA,NA,2,1,NA,NA,NA,NA,NA,NA
uncultured Roseibium sp.,5,12,NA,NA,NA,3,NA,NA,NA,NA,1,NA
Stappia sp. ES.058,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stappia sp.,1,9,NA,NA,NA,NA,NA,NA,NA,NA,120,NA
Breoghania sp. L-A4,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Labrenzia sp. VG12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aurantimonas sp. HBX-1,8,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Martelella sp.,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Pleomorphomonas sp.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Ochrobactrum quorumnocens,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Cohaesibacter sp.,3,19,NA,NA,1,2,NA,NA,1,NA,NA,NA
Anderseniella sp. Alg231-50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,2,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylocapsa sp. D3K7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,10,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Ancalomicrobiaceae bacterium S20,1,6,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Blastochloris viridis,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodobiaceae bacterium,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Terrirubrum flagellatum,1,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bartonella schoenbuchensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. JB4-11,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Sulfitobacter sp.,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassovita sp.,37,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salipiger abyssi,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salipiger profundus,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseovarius sp.,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leisingera aquaemixtae,2,5,NA,2,NA,3,NA,NA,NA,NA,NA,NA
Celeribacter baekdonensis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jannaschia sp. W003,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thalassococcus sp. S3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseobacter fucihabitans,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Paracoccus zhejiangensis,69,8,2,NA,1,1,NA,NA,NA,NA,NA,NA
Paracoccus pantotrophus,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus sp. (in: a-proteobacteria),1,8,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Paracoccus sp. M09,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paracoccus seriniphilus,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus tegillarcae,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccaceae bacterium,4,39,NA,NA,1,2,NA,1,NA,1,NA,NA
Rhodobacteraceae bacterium SC52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,3,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Thioclava sp. 'Guangxiensis',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thioclava nitratireducens,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parasedimentitalea psychrophila,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parasedimentitalea marina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Rhodobacteraceae bacterium,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmobacter fulvus,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Fontisubflavum oceani,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Amylibacter sp.,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,124,14,NA,4,NA,3,NA,NA,NA,3,NA,NA
Sphingobium sp. JS3065,2,3,NA,NA,NA,1,NA,NA,8,NA,NA,NA
Sphingobium sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. TKS,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. KCTC 72723,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,15,12,NA,NA,NA,1,1,NA,NA,8,NA,NA
Sphingomonas sp. Y38-1Y,3,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. CL5.1,3,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingomonas sp. LY54,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. So64.6b,2,7,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Sphingomonas sp. R1,1,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. NIBR02145,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingomonas sp. S1-29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,8,NA,NA,NA,3,NA,NA,NA,3,NA,NA
Sphingomonas sabuli,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas abietis,1,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Sphingomonas aliaeris,1,12,NA,NA,NA,1,NA,NA,NA,1,NA,1
Sphingomonas bisphenolicum,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas lacunae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,18,NA,NA,NA,4,NA,NA,NA,2,NA,2
Sphingomonas sanxanigenens,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sediminicola,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,4,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. EMRT-2,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,2
Novosphingobium sp. ZN18A2,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. RL4,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Novosphingobium resinovorum,5,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Novosphingobium olei,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium kaempferiae,1,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium ginsenosidimutans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. BSN-002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. DBS4,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. QXT-31,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis chilensis,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizorhabdus phycosphaerae,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhizorhabdus wittichii,1,24,NA,NA,NA,7,NA,1,NA,NA,NA,NA
Sphingorhabdus lacus,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium sp. XHP0239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium flavum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blastomonas sp. RAC04,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingopyxis iocasae,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Citromicrobium sp. JL477,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allosphingosinicella indica,1,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Stakelama saccharophila,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingosinicella microcystinivorans,20,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingosinicella sp. BN140058,1,8,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Sphingosinicellaceae bacterium,2,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Alteraurantiacibacter sp.,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tsuneonella mangrovi,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erythrobacter sp. HL-111,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Erythrobacter sp. 3-20A1M,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1
Qipengyuania psychrotolerans,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Qipengyuania flava,1,8,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Alteriqipengyuania flavescens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Altererythrobacter rubellus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseomonas haemaphysalidis,138,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Roseomonas gilardii,1,14,NA,1,NA,6,NA,NA,NA,2,NA,NA
Roseomonas mucosa,1,66,NA,7,NA,5,NA,NA,1,NA,NA,NA
uncultured Lichenicoccus sp.,51,2,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
Komagataeibacter xylinus,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Komagataeibacter oboediens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidocella sp. MX-AZ03,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sediminicoccus sp. KRV36,2,1,NA,1,NA,5,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,27,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Thalassobaculaceae bacterium,4,19,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Azospirillum sp. B510,4,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Azospirillum thiophilum,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum argentinense,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niveispirillum cyanobacteriorum,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhodospirillales bacterium,4,53,NA,NA,NA,7,NA,NA,NA,2,NA,NA
Rhodospirillaceae bacterium,1,13,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Magnetospirillum sp. XM-1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevundimonas subvibrioides,3,8,NA,NA,NA,1,NA,1,NA,NA,2,1
Brevundimonas sp. SL130,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. NIBR1757,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Caulobacter sp. 73W,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,15,NA,1,1,1,NA,1,NA,1,NA,1
Caulobacter mirabilis,1,7,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Asticcacaulis sp. MM231,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenylobacterium sp. LH3H17,1,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Tistrella mobilis,5,15,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Geminicoccaceae bacterium SCSIO 64248,2,14,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hyphomonas sp. FCG-A18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alphaproteobacteria bacterium,2,127,1,NA,NA,18,NA,NA,1,2,NA,NA
Glycocaulis abyssi,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rickettsia japonica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orientia tsutsugamushi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Bodocaedibacter vickermanii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nucleicultrix amoebiphila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,472,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella sp. H567,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,2,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Bordetella avium,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achromobacter xylosoxidans,5,23,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Achromobacter insuavis,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achromobacter spanius,1,9,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Achromobacter seleniivolatilans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. H8,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pigmentiphaga aceris,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. SUR17,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. FT54,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. IMGN_8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia graminis,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia ginsengisoli,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia hospita,3,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia xenovorans,3,7,NA,3,1,1,NA,NA,NA,NA,NA,NA
Paraburkholderia pallida,2,4,NA,NA,NA,1,NA,NA,NA,NA,4,2
Paraburkholderia megapolitana,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia fungorum,1,12,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Paraburkholderia caledonica,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia bonniea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus necator,32,16,NA,NA,NA,2,NA,NA,NA,3,NA,NA
