species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Tistrella mobilis,2,12,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Geminicoccaceae bacterium SCSIO 64248,1,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hyphomonas sp. FCG-A18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rickettsia japonica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orientia tsutsugamushi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alphaproteobacteria bacterium,1,116,NA,NA,NA,14,NA,NA,1,2,NA,NA
Glycocaulis abyssi,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,473,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella sp. H567,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. H8,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Achromobacter seleniivolatilans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. SUR17,62,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. FT54,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. IMGN_8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia xenovorans,3,5,NA,3,1,1,NA,NA,NA,NA,NA,NA
Paraburkholderia pallida,2,4,NA,NA,NA,1,NA,NA,NA,NA,3,NA
Paraburkholderia graminis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia ginsengisoli,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia hospita,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia fungorum,1,8,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Paraburkholderia caledonica,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia bonniea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cupriavidus necator,32,12,NA,NA,NA,2,NA,NA,NA,3,NA,NA
Cupriavidus taiwanensis,1,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Burkholderia sp. FERM BP-3421,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. PAMC 28687,1,3,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
Burkholderia sp. EMB26,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia lata,6,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Burkholderia pseudomultivorans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia vietnamiensis,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia gladioli,1,17,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Ralstonia mannitolilytica,11,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia solanacearum,6,43,2,2,10,7,8,1,8,NA,7,1
Ralstonia wenshanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia insidiosa,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia pickettii,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-Braz-FAM2G,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. AP-Ainpum-60-G11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. VK25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter asymbioticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Vallotia tarda,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbsia sp. KACC 23696,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,59,75,NA,1,2,13,NA,NA,NA,NA,NA,1
Variovorax sp. RKNM96,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. SRS16,2,7,NA,2,NA,10,NA,NA,NA,NA,NA,NA
Acidovorax temperans,29,14,NA,11,NA,6,NA,14,NA,9,1,12
Acidovorax sp. 1608163,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. RAC01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. GBBC 1281,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simplicispira suum,20,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Rhodoferax koreense,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax sediminis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramlibacter tataouinensis,4,26,NA,NA,NA,5,NA,NA,NA,NA,NA,1
Ramlibacter terrae,1,19,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Comamonadaceae bacterium OS-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comamonas thiooxydans,1,4,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
Herminiimonas arsenitoxidans,104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella aquatica,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella flava,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Massilia violaceinigra,2,11,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Massilia endophytica,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Herbaspirillum sp. meg3,10,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Undibacterium cyanobacteriorum,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Collimonas pratensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Janthinobacterium sp. J1-1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,7,4
Rubrivivax gelatinosus,11,19,NA,1,NA,2,NA,NA,NA,1,NA,NA
Leptothrix cholodnii,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paucibacter sediminis,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseateles sp. DAIF2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseateles depolymerans,1,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Aquabacterium olei,3,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderiales bacterium GJ-E10,3,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Nitrosomonas sp. Is79A3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas stercoris,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotenera sp.,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sideroxydans sp. CL21,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium vaccinii,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea sp. USM4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea aquatilis,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Chitinibacter bivalviorum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinimonas koreensis,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Jeongeupia sp. USM3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deefgea piscis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silvimonas soli,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parazoarcus communis,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,2
Azoarcus sp. DN11,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzomicrobium terrae,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dechloromonas sp. ZY10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casimicrobium huifangae,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Betaproteobacteria bacterium GR16-43,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,10,3,NA,1,NA,2,NA,1,NA,2,NA,4
Mariprofundus aestuarium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,268,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes onderdonkii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenuifilaceae bacterium CYCD,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramuribaculum intestinale,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodaliphilus pleomorphus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muribaculum gordoncarteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteroides fragilis,10,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Bacteroides nordii,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Parabacteroides goldsteinii,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prevotella sp. GTC17254,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Segatella copri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porphyromonas endodontalis,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum propionicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Saccharicrinis sp.,1,6,NA,1,NA,3,NA,1,NA,NA,NA,NA
uncultured Carboxylicivirga sp.,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Dokdonia sp. MED134,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euzebyella marina,24,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens ulvanivorans,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Christiangramia flava,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seonamhaeicola sp. S2-3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter butkevichii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter pectinis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamlana sp. s12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aequorivita sp. H23M31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chryseobacterium sp. E1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Kaistella daneshvariae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,5,NA,NA,NA,NA,NA,NA,1123,1,NA,NA
Hymenobacter sp. DG01,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hymenobacter canadensis,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hymenobacter swuensis,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Hymenobacter cellulosivorans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter baengnokdamensis,1,3,NA,NA,NA,NA,NA,NA,8,1,NA,NA
Rufibacter radiotolerans,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquiflexum balticum,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fibrella aestuarina,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Spirosoma sp. KNUC1025,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma oryzicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma linguale,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Aquirufa lenticrescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bernardetia sp. ABR2-2B,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Ferruginibacter sp.,2,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Flavihumibacter rivuli,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niastella koreensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraflavitalea soli,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mucilaginibacter gossypii,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter mali,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobacterium sp. UDSM-2020,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,6
Sphingobacterium sp. LZ7M1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pedobacter sp. PACM 27299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Lewinella sp.,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliscomenobacter hydrossis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melioribacteraceae bacterium,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Gemmatimonadota bacterium,64,38,NA,NA,1,1,NA,1,NA,1,NA,NA
Gemmatimonas groenlandica,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas phototrophica,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,2,30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Longimicrobiales bacterium,1,37,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Candidatus Hydrogenedentota bacterium,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Cloacimonadales bacterium,1,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Candidatus Latescibacterota bacterium,1,9,NA,NA,1,1,NA,1,NA,1,NA,NA
Aeoliella mucimassa,37,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirellulimonas nuda,1,9,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Rosistilla carotiformis,14,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla ulvae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Bremerella sp. P1,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,5,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoguttaceae bacterium,3,13,NA,2,2,1,NA,NA,NA,1,NA,NA
Planctomyces sp. SH-PL14,12,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Gimesia panareensis,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia maris,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Gimesia alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crateriforma conspicua,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetaceae bacterium,4,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Maioricimonas rarisocia,1,7,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,10,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Planctopirus limnophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetales bacterium ZRK34,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,9,28,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Aquisphaera giovannonii,5,21,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Gemmataceae bacterium,8,17,NA,NA,1,2,NA,NA,NA,2,NA,NA
Gemmata massiliana,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Limnoglobus roseus,1,17,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Planctomycetota bacterium,22,10,NA,1,1,3,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Pan216,7,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium K23_9,5,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Poly30,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium syqfu,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,13,14,NA,NA,NA,1,NA,NA,1,1,NA,NA
Phycisphaeraceae bacterium,1,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sedimentisphaerales bacterium,2,2,NA,NA,NA,2,2,1,NA,NA,NA,NA
Humisphaera borealis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Brocadia sp.,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akkermansiaceae bacterium,131,4,NA,NA,NA,1,NA,NA,4,NA,NA,NA
Luteolibacter sp. SL250,10,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutus terrae,9,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Opitutus sp. GAS368,3,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Lacunisphaera limnophila,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Termitidicoccus mucosus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutaceae bacterium TAV5,1,7,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
Actomonas aquatica,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Opitutales bacterium,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coraliomargarita algicola,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Omnitrophota bacterium,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00001,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium,56,887,NA,NA,NA,115,NA,3,NA,8,2,9
uncultured bacterium ARCTIC39_F_11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium esnapd2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium Contig1753,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,153,17,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sorangium cellulosum,90,77,NA,NA,NA,5,NA,1,NA,NA,1,1
Polyangium aurulentum,7,17,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Chondromyces crocatus,1,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sandaracinus amylolyticus,1,45,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,29,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyxidicoccus parkwaysis,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myxococcus stipitatus,1,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
Myxococcus fulvus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter oryzae,2,18,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,4,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Anaeromyxobacter paludicola,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cystobacter fuscus,1,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Archangium violaceum,1,19,NA,NA,27,4,NA,NA,NA,2,NA,1
Sorangiineae bacterium MSr12523,1,17,1,NA,NA,NA,NA,NA,NA,NA,1,NA
Myxococcota bacterium,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Paludibaculum fermentans,67,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Paludibaculum sp.,9,9,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,29,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium F-183,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Bryobacterales bacterium,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,27,1,NA,NA,5,3,NA,1,NA,NA,NA,NA
uncultured Granulicella sp.,9,7,NA,NA,492,15,NA,1,NA,NA,NA,NA
Alloacidobacterium dinghuense,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,64,182,NA,2,NA,3,NA,NA,NA,2,NA,1
Luteitalea pratensis,14,110,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,7,48,NA,1,1,2,NA,NA,NA,2,NA,NA
Vicinamibacteria bacterium,3,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sulfidibacter corallicola,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. 21YS21S-2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. PMB-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp.,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Holophagales bacterium,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidobacteriota bacterium,9,33,NA,1,NA,NA,NA,1,NA,3,NA,NA
Candidatus Manganitrophus sp.,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp. KM1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp.,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,3,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA
Syntrophotalea acetylenica,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geopsychrobacteraceae bacterium,6,5,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Desulfuromonas versatilis,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Desulfuromonas sp.,1,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Geotalea uraniireducens,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Desulfosarcina alkanivorans,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfosarcina sp.,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Desulfosarcina sp. BuS5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfatitalea sp.,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Desulfobacterales bacterium,13,19,NA,NA,434,6,NA,1,NA,1,NA,1
uncultured Desulfobacter sp.,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacteraceae bacterium,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nitratidesulfovibrio liaohensis,6,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio piger,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio desulfuricans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maridesulfovibrio sp.,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Mailhella sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudodesulfovibrio sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfomicrobium baculatum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfobulbus sp.,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulforhopalus sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syntrophales bacterium,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Candidatus Nanogingivalaceae bacterium,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium TM7i,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
