species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Myxococcus stipitatus,1,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,5,8,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Anaeromyxobacter oryzae,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cystobacter fuscus,4,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Archangium violaceum,1,31,NA,NA,28,4,NA,NA,NA,NA,NA,1
Archangium gephyra,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stigmatella aurantiaca,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter paludis,36,2,NA,NA,10,5,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,1,1,NA,NA,3,2,NA,1,NA,NA,NA,NA
Terriglobus sp.,22,6,NA,NA,1,3,NA,NA,NA,1,NA,NA
Terriglobus roseus,1,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Granulicella tundricola,8,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Alloacidobacterium dinghuense,5,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA
Acidobacterium capsulatum,1,1,NA,NA,138,1,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,5,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,14,127,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,7,69,NA,1,2,1,NA,NA,NA,2,NA,NA
Sulfidibacter corallicola,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. 21YS21S-2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. PMB-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosarcina alkanivorans,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosarcina variabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacter postgatei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichlorobacter lovleyi,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geotalea uraniireducens,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Geomonas paludis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfuromonas versatilis,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nitratidesulfovibrio sp. HK-II,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfomicrobium baculatum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp. KM1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaeta thermophila,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Helicobacter gastrofelis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus radiomollis,14,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Deinococcus gobiensis,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus sonorensis,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thermus oshimai,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermus aquaticus,1,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-352,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Homo sapiens,4162,8325,12747,17127,2412,929,1039,455,118,831,489,620
Natronorubrum aibiense,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natrarchaeobaculum sulfurireducens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus zhouii,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Haloplanus sp. CK5-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloferax gibbonsii,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobaculum sp. XH14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorubrum lacusprofundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halosimplex aquaticum,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanosarcina barkeri,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Methanopyrus kandleri,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanopyrus sp. SNP6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archaeoglobus sulfaticallidus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferroplasma sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fibrovirus fs1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Likavirus werner,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
